,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,0.9997134,0.99902165,0.99818635,0.9992468,0.99018687,0.99685353,0.9959566,0.98973143,0.9936048,0.98256844,0.9885969,0.9870823,0.9773398,0.9747271,0.9797319,0.9883616,0.9940919,0.9829266,0.9894092,0.9868827
1,0.9997841,0.999619,0.99926686,0.9989537,0.9983125,0.9977831,0.99131244,0.9880677,0.9921646,0.9878728,0.9894221,0.9908498,0.98826367,0.99203765,0.96785015,0.99121743,0.98569053,0.98811394,0.9895237,0.9907867
2,0.99987346,0.999552,0.9982222,0.9983742,0.9953879,0.99821085,0.98646355,0.99178976,0.99240714,0.98881626,0.9928244,0.9920707,0.98511434,0.99091756,0.985329,0.99017256,0.98310065,0.9837438,0.99285245,0.9911288
3,0.99977326,0.99925065,0.99887514,0.9979099,0.99858016,0.99401283,0.9925308,0.9951424,0.99309117,0.98768044,0.98011667,0.9892962,0.9901072,0.9859139,0.98644924,0.98776394,0.9863049,0.99283344,0.99309236,0.99042237
4,0.99971426,0.9994165,0.9992587,0.9988998,0.9987873,0.99709505,0.99570215,0.9932351,0.9948097,0.9893776,0.98674047,0.98815864,0.98961174,0.9770311,0.97740835,0.98923534,0.98322475,0.99366784,0.9922767,0.9932929
5,0.99965143,0.9993621,0.9989225,0.99818057,0.9984499,0.99523455,0.98741376,0.99233884,0.98828954,0.9893646,0.98339903,0.98283815,0.98796666,0.98652357,0.98718834,0.9879853,0.98881847,0.98869526,0.98473287,0.9907259
6,0.9997939,0.99930036,0.9987447,0.993647,0.9987111,0.99666137,0.9938675,0.9914205,0.98237354,0.9909099,0.98762983,0.9840886,0.97727406,0.9758562,0.983358,0.98262143,0.99109584,0.9926932,0.9904044,0.98891085
7,0.9994458,0.9996306,0.9987716,0.99923325,0.99867934,0.9961546,0.99677837,0.9906467,0.9914182,0.9833619,0.9775525,0.99072117,0.988835,0.9709888,0.9813156,0.98881286,0.98535764,0.98790306,0.9914645,0.98314846
8,0.9996649,0.9994923,0.9981832,0.9986442,0.9980524,0.99613947,0.99715185,0.99441534,0.99389225,0.9848734,0.9861368,0.98682046,0.99258846,0.9892259,0.9907783,0.99306697,0.9885623,0.9894518,0.99144566,0.9837305
9,0.9997717,0.9991399,0.9984102,0.9986558,0.9987715,0.99811774,0.9900445,0.9943302,0.9942382,0.98987114,0.990749,0.98582697,0.9880319,0.9904936,0.98905027,0.98162276,0.9835454,0.98359174,0.98806834,0.99092734
10,0.99971163,0.9993443,0.999166,0.9976554,0.9979304,0.9959113,0.9941546,0.9934597,0.99305874,0.9934694,0.9906788,0.98845726,0.9834231,0.97821033,0.98654443,0.9878626,0.9829656,0.99096763,0.99235404,0.99327886
11,0.99973017,0.9994581,0.9989488,0.9979993,0.9969168,0.997482,0.9972411,0.9898149,0.98622066,0.98739034,0.9860373,0.9907267,0.9863476,0.9861857,0.9856095,0.9831788,0.9888064,0.98757637,0.9884199,0.98648345
12,0.99966663,0.99968934,0.9992597,0.99903226,0.9979204,0.9981144,0.9949526,0.98972875,0.9823791,0.98884904,0.9878504,0.98615843,0.9818419,0.9802539,0.9904495,0.9810781,0.98686945,0.9854021,0.9926877,0.9911364
13,0.999742,0.99923116,0.9986336,0.99883616,0.9974696,0.9968961,0.9929529,0.99425566,0.9868724,0.98723495,0.98656756,0.99100536,0.974797,0.9828469,0.9886245,0.98906577,0.98995274,0.98079586,0.99043083,0.99056214
14,0.99969417,0.99929595,0.99880886,0.9988779,0.99874115,0.99855757,0.9952802,0.9933068,0.9930627,0.9848132,0.98990196,0.9878275,0.97979045,0.9859104,0.98578805,0.98368806,0.9930855,0.99213535,0.98661613,0.9914727
15,0.99973214,0.9996223,0.9992313,0.9988544,0.9972833,0.99738055,0.993828,0.99469733,0.99450886,0.9878991,0.989893,0.98445207,0.98970306,0.9808399,0.9893004,0.9929597,0.9873362,0.99112535,0.9790573,0.99020064
16,0.99966985,0.9994452,0.99879193,0.99865365,0.9973928,0.9974799,0.99198276,0.99229574,0.985686,0.99259776,0.98285985,0.9891708,0.98697895,0.99155426,0.98982203,0.9871015,0.98922044,0.99072415,0.9919708,0.9950368
17,0.99975777,0.99970686,0.99925107,0.998912,0.9929577,0.9975876,0.9963895,0.9930706,0.98195624,0.9918912,0.9846566,0.9744547,0.9868194,0.9814815,0.9817342,0.9889733,0.9872715,0.99306,0.99054796,0.9914907
18,0.99975485,0.998653,0.9980753,0.9981536,0.9971816,0.9973264,0.9953424,0.9909549,0.991113,0.9926151,0.9836168,0.9867158,0.9862388,0.98723394,0.9746017,0.99238205,0.99077314,0.99313706,0.9899271,0.98919666
19,0.9995895,0.99863076,0.9993231,0.9944617,0.9989945,0.998475,0.9965386,0.9956786,0.99325126,0.98796064,0.98971367,0.9886594,0.9803843,0.9829954,0.9825432,0.9848407,0.9886012,0.9912849,0.99170536,0.9863106
20,0.99963856,0.99897796,0.9988201,0.9956614,0.99781764,0.99749,0.9964285,0.9940581,0.9851892,0.9900094,0.9929103,0.993282,0.9896222,0.98836553,0.98911184,0.98938274,0.9827147,0.9878089,0.98488384,0.9922245
21,0.99964046,0.999241,0.99908906,0.9969239,0.9941966,0.99877,0.9950054,0.9905471,0.9904228,0.99135005,0.9929802,0.9928293,0.98692805,0.98887646,0.9843611,0.98374295,0.98803556,0.98712146,0.98906636,0.98869956
22,0.99980044,0.9993771,0.9990216,0.995095,0.9980227,0.9963415,0.99667376,0.99202573,0.9835542,0.9877974,0.98919356,0.9852461,0.9794735,0.98584956,0.99125224,0.9712397,0.9855791,0.99216163,0.989813,0.9941617
23,0.99965364,0.9994449,0.99943954,0.9950994,0.99637663,0.99553794,0.99605906,0.99546427,0.98891,0.9777155,0.98704034,0.9872349,0.9842905,0.9841427,0.9898463,0.9846181,0.9917275,0.9824881,0.9947282,0.991659
24,0.99970806,0.9994416,0.99888563,0.9980635,0.9961463,0.99216795,0.98784864,0.9939766,0.9855105,0.9835448,0.98648953,0.9910722,0.98884165,0.9897252,0.96446234,0.9915997,0.9848091,0.9838205,0.9666194,0.9877914
25,0.9996704,0.9987205,0.9992489,0.99935144,0.9977164,0.99751884,0.99805194,0.9938971,0.99124104,0.98668206,0.987005,0.98763543,0.99066883,0.98648125,0.99003124,0.9820785,0.9847134,0.98638946,0.991066,0.98701984
26,0.9997228,0.99935687,0.99918634,0.9986331,0.9990932,0.998131,0.99549687,0.99060667,0.99167335,0.988341,0.98345184,0.9874275,0.9906487,0.9870681,0.9821011,0.98935205,0.9885164,0.9863913,0.9909316,0.9912451
27,0.9997117,0.9990108,0.998991,0.99664164,0.9988607,0.9928947,0.9926883,0.9836646,0.98819554,0.99065506,0.9871279,0.989436,0.9916668,0.983375,0.9866473,0.99111956,0.9883443,0.98682904,0.9914632,0.98550826
28,0.99975157,0.99898136,0.9992015,0.9992932,0.99622744,0.99359846,0.99769795,0.9913181,0.98999923,0.9859675,0.9875065,0.9741111,0.9807174,0.9803032,0.97605103,0.98911554,0.9818382,0.9749597,0.9890891,0.98287946
