,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,1.0,1.0,1.0,0.9999273,0.9995527,0.9955043,0.9711561,0.97850156,0.98018384,0.9759663,0.97768885,0.9762208,0.9764582,0.9774704,0.97281474,0.9742876,0.9741473,0.9793573,0.97743505,0.9760248
1,1.0,0.99999994,0.9999981,0.9998181,0.9983181,0.9861364,0.9914085,0.985695,0.97120124,0.9765838,0.9760856,0.9738515,0.98062485,0.9692523,0.9699442,0.9720326,0.9861136,0.9695208,0.9789571,0.9820096
2,1.0,0.99999994,0.9999993,0.99871147,0.991933,0.99420184,0.9886125,0.98643816,0.9757268,0.98138607,0.9643562,0.9806192,0.97775495,0.98541814,0.9875151,0.9657435,0.979115,0.9807125,0.97673035,0.9776639
3,0.9999999,0.99999994,0.99999875,0.9989051,0.99090654,0.9833827,0.9856563,0.98890114,0.9781526,0.98464966,0.9784941,0.9788733,0.9802859,0.9828134,0.9714892,0.9787877,0.9848597,0.97393066,0.978519,0.9781498
4,0.9999999,0.99999994,0.99914,0.99997044,0.99636954,0.9919135,0.9846683,0.9816946,0.98758245,0.970623,0.98412955,0.9697581,0.96531767,0.9778946,0.9704332,0.98045844,0.9842444,0.9814416,0.98337865,0.9841062
5,0.9999999,1.0,0.9999895,0.9945822,0.99527043,0.99436265,0.98616284,0.98355544,0.97469395,0.98277074,0.98811114,0.9807937,0.97596174,0.98354405,0.9746087,0.97517645,0.98186123,0.9824991,0.9819372,0.9897846
6,1.0,1.0,0.999999,0.9999733,0.99045074,0.9883018,0.9878589,0.98364747,0.9842663,0.9852762,0.9817167,0.9737475,0.9708278,0.9732256,0.9804331,0.970099,0.9872,0.98317933,0.97330475,0.96828616
7,1.0,0.99999994,0.99999857,0.9984755,0.9961712,0.9903328,0.98611367,0.9735886,0.98351926,0.9787898,0.972533,0.9838998,0.9836626,0.9696806,0.98371875,0.981652,0.9705262,0.9788583,0.98228824,0.9824708
8,1.0,1.0,0.9997708,0.9985645,0.99705046,0.9878014,0.9938262,0.9946711,0.9774811,0.98266983,0.9694256,0.9799116,0.98236465,0.9850106,0.97189397,0.9725629,0.96965206,0.96818393,0.9892254,0.98567164
9,1.0,1.0,0.99999994,0.9998505,0.9942932,0.98795384,0.98801595,0.9847074,0.9895592,0.9814032,0.97780854,0.97543675,0.9861945,0.97502315,0.9679973,0.98303413,0.9733565,0.98488784,0.9821906,0.9704239
10,1.0,0.99999994,0.99998283,0.9999468,0.9967581,0.9932711,0.9833129,0.98352313,0.97190064,0.97586364,0.9811461,0.968874,0.981336,0.97953206,0.98692036,0.9850732,0.9804333,0.97945595,0.99150616,0.98105204
11,1.0000001,0.9999924,1.0,0.9999004,0.9906856,0.9922013,0.9875172,0.9777645,0.9848514,0.9778506,0.9689526,0.9745595,0.9749979,0.9776624,0.97942287,0.96959347,0.9666841,0.983663,0.9693756,0.98424417
12,1.0,1.0,0.9999998,0.9960485,0.9979385,0.9891927,0.9808575,0.97532266,0.97816116,0.9833847,0.97898257,0.97262853,0.9811434,0.9784893,0.9690163,0.98040867,0.9774596,0.9723357,0.9783025,0.9766061
