,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,1.0,1.0000001,0.99999994,0.9999938,0.98849523,0.99085885,0.9920188,0.97517115,0.9671403,0.9883215,0.97611135,0.97334415,0.9681308,0.9687132,0.9853365,0.9769665,0.97020745,0.9814593,0.98972905,0.9895767
1,0.99999976,1.0,0.9999998,0.99999523,0.9987877,0.9843936,0.9893545,0.98738205,0.987946,0.9847063,0.98648244,0.98148507,0.97246236,0.9826656,0.98387104,0.98025805,0.96960384,0.9803291,0.9742484,0.9804293
2,1.0,1.0,1.0,0.9999992,0.9996896,0.99141407,0.9857894,0.9799478,0.9686773,0.9879115,0.98679996,0.9809652,0.9857345,0.96508116,0.9785964,0.9945231,0.97991157,0.97499806,0.9844387,0.9772625
3,1.0,1.0,1.0,0.9999803,0.997578,0.9925572,0.9966401,0.9807215,0.97587883,0.981658,0.98002696,0.97458833,0.989124,0.98884076,0.96996313,0.9773599,0.9733897,0.9773614,0.98114985,0.98054665
4,1.0,0.9999924,0.99999994,0.9995084,0.9986168,0.9935641,0.9892786,0.99085337,0.9927966,0.9799225,0.9754129,0.9779504,0.9780292,0.97453195,0.9818688,0.9828276,0.97884065,0.9840438,0.98943037,0.9888426
5,0.99999994,1.0,0.9999852,0.9988935,0.9921306,0.99753934,0.99498314,0.9838017,0.97978985,0.9715565,0.9850452,0.9811733,0.9809131,0.9764649,0.9815399,0.9767229,0.97119904,0.97964317,0.9640989,0.9791735
6,1.0,1.0,1.0,0.9993291,0.99966764,0.9897933,0.98795074,0.98897797,0.97985053,0.9792698,0.97733706,0.9665478,0.9865421,0.9803767,0.9865437,0.97175807,0.97796565,0.9836408,0.9879832,0.98813665
7,0.99999994,0.9999999,0.99999267,0.99810386,0.99964345,0.99202687,0.9973517,0.98582745,0.9689256,0.9834719,0.98144054,0.98178697,0.9798438,0.95259297,0.98590195,0.97273827,0.98527575,0.97770375,0.9819782,0.9810851
8,1.0,1.0000002,1.0,0.99999964,0.99968565,0.98212713,0.9815243,0.9878248,0.97376275,0.97961223,0.9872049,0.9784779,0.9839696,0.9786922,0.9695107,0.9832018,0.9809263,0.9872047,0.98270166,0.9827143
9,0.9999999,1.0000001,0.99999624,0.9999241,0.99995553,0.993231,0.98887974,0.9861419,0.97161186,0.97961885,0.96523386,0.9819661,0.9765819,0.9823575,0.9798972,0.98282397,0.9708004,0.9771652,0.9852351,0.9868809
