,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,1.0,1.0,0.99999934,0.99987227,0.98583496,0.97823596,0.97627795,0.96718425,0.97082955,0.9734198,0.9899424,0.96970034,0.978196,0.97639495,0.9843523,0.98758113,0.9704765,0.94728863,0.970986,0.9659338
1,1.0000001,1.0,0.99999994,0.99948955,0.9934745,0.99623203,0.9882852,0.9876786,0.9743147,0.9739086,0.9778497,0.97019607,0.96042,0.983365,0.9820401,0.9802058,0.97387785,0.9811305,0.9689762,0.9760233
2,1.0,1.0000001,1.0,0.99968374,0.9986579,0.9883751,0.9862923,0.99022067,0.9784975,0.98116523,0.97847706,0.9669214,0.96297866,0.9739879,0.969259,0.979504,0.98688036,0.9671599,0.98617876,0.9778023
3,1.0000001,1.0,0.9999195,0.99467134,0.98894584,0.9940731,0.9795682,0.9928103,0.98092514,0.97377366,0.9793617,0.97945803,0.98942816,0.97261757,0.9728658,0.98348504,0.97201884,0.96227807,0.977743,0.98274386
4,1.0,1.0,0.9999923,0.99275917,0.9980017,0.98420626,0.98122543,0.9700862,0.972335,0.9673592,0.9662964,0.9842387,0.96748954,0.9788734,0.9720182,0.99046457,0.9901775,0.9750674,0.9869256,0.9734678
5,1.0,1.0,1.0,0.9997369,0.9985731,0.9915474,0.97763383,0.9876822,0.9862725,0.9751214,0.98204094,0.98107165,0.9712451,0.97243375,0.96864045,0.9697591,0.97650284,0.9567744,0.9908802,0.9666379
6,1.0,0.9999999,0.99979097,0.9970429,0.9987837,0.98629314,0.9831098,0.9817675,0.9734884,0.977289,0.97696835,0.97432584,0.9733933,0.96119606,0.97746855,0.96856415,0.98303896,0.9814223,0.990192,0.9797408
7,0.9999999,1.0,0.9999477,0.99983895,0.9971644,0.9935834,0.9809338,0.99056333,0.9840179,0.97825557,0.9758924,0.97114486,0.9782162,0.9802341,0.97414225,0.9748205,0.9847711,0.9714019,0.9767162,0.9824627
8,1.0000002,1.0000001,1.0,0.9999776,0.9930779,0.984392,0.9912984,0.98196554,0.97429085,0.97020924,0.97223794,0.98291594,0.98022974,0.9607702,0.96559846,0.9736618,0.9683445,0.98050404,0.98155594,0.97002137
9,1.0000001,1.0,0.9999997,0.9998455,0.99991304,0.9862256,0.9852351,0.9797667,0.9744508,0.9709446,0.96896243,0.9795501,0.97175443,0.96696454,0.97627777,0.9850453,0.97150725,0.9884442,0.9856733,0.97004116
10,1.0,0.99999976,0.99996716,0.9999864,0.98856485,0.99326545,0.97892326,0.988416,0.9875567,0.97942513,0.9744742,0.99024886,0.97787476,0.97715634,0.975423,0.9779992,0.9855105,0.9812339,0.9747294,0.98368466
11,1.0000001,1.0,1.0,0.9988419,0.99985135,0.98151445,0.98239905,0.9792017,0.9741429,0.97570884,0.9628856,0.98097515,0.9784619,0.9833056,0.96391207,0.97768676,0.9806126,0.9795373,0.9823629,0.9686378
12,1.0000001,1.0,0.9999947,0.99998826,0.98997986,0.9852781,0.9813694,0.9901227,0.9781814,0.97859925,0.9718164,0.9599648,0.96674526,0.95892674,0.97223085,0.97257274,0.9735158,0.9779643,0.98131925,0.97492236
