,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,0.9991308,0.9972166,0.99691147,0.9820554,0.9866999,0.98023796,0.968958,0.97345304,0.95608974,0.96603394,0.9560295,0.95346683,0.9471675,0.9509323,0.9636104,0.94732136,0.9311891,0.9270152,0.9209684,0.91559285
1,0.9992874,0.99748397,0.994757,0.993614,0.9794035,0.98250943,0.97662896,0.9770095,0.9694086,0.9681042,0.9525013,0.95543814,0.952045,0.94258386,0.9188024,0.93856806,0.93125343,0.94970727,0.9059909,0.92509526
2,0.9994211,0.99726015,0.9976785,0.98785776,0.9933794,0.9872808,0.97770053,0.96658015,0.9718501,0.9709042,0.9600775,0.9493876,0.9363331,0.9429083,0.9450643,0.9440407,0.91561824,0.9106572,0.9063433,0.9509528
3,0.99963003,0.99818027,0.9926788,0.9922892,0.98976266,0.9742656,0.978016,0.96596,0.95158315,0.9583596,0.95284593,0.9560794,0.95679384,0.9440881,0.9144159,0.9410865,0.90973085,0.913926,0.94192475,0.9285868
4,0.99941087,0.9958159,0.9963014,0.99299586,0.98852956,0.98275465,0.9761033,0.9718106,0.9652519,0.9638792,0.95808214,0.9518147,0.9545288,0.9433618,0.9581178,0.941128,0.93847424,0.8938194,0.9458702,0.89963216
5,0.9993513,0.99741477,0.99568915,0.9959271,0.9839627,0.98434645,0.9749022,0.98202014,0.9547325,0.95319223,0.9526184,0.9547632,0.9658834,0.94919217,0.95068127,0.9271322,0.9511218,0.95084465,0.9394746,0.9502568
6,0.9992405,0.9982348,0.9933371,0.9930412,0.9863758,0.973394,0.981682,0.9670643,0.9501931,0.9655612,0.94853395,0.9608634,0.95415187,0.93387085,0.94064885,0.94208,0.932889,0.93186176,0.92054194,0.92012244
7,0.9992394,0.996621,0.99657106,0.99425745,0.9782098,0.97202975,0.97784644,0.9767924,0.96696544,0.96114016,0.9502773,0.94547313,0.9534913,0.95164764,0.9433066,0.9289035,0.93817323,0.93401694,0.9145897,0.9396121
8,0.9992328,0.9974458,0.9923222,0.9917125,0.9903059,0.9817596,0.9698829,0.96510035,0.9610176,0.9648291,0.95940155,0.9558792,0.93067557,0.94906646,0.921426,0.9213458,0.9334303,0.9267595,0.95643014,0.93477535
9,0.9994928,0.99706113,0.9965129,0.9908209,0.98486805,0.9791372,0.98239374,0.9667948,0.9606992,0.9487604,0.9616199,0.9410281,0.9500662,0.9545308,0.9347513,0.93954396,0.9273343,0.93209034,0.92892295,0.9513197
10,0.999326,0.9980513,0.98753715,0.9952585,0.9792193,0.98637056,0.97393996,0.9662632,0.9631748,0.9563136,0.9603706,0.93862534,0.9497601,0.94021994,0.9420146,0.92965853,0.9382941,0.9609229,0.9355059,0.92424166
11,0.9993286,0.9973519,0.9963717,0.98609084,0.98280394,0.9780001,0.98237294,0.9611597,0.9676199,0.9744713,0.9509279,0.9385958,0.9265902,0.9295058,0.9493247,0.9142201,0.94950396,0.9155847,0.92047834,0.8807721
12,0.99937254,0.9973115,0.9955854,0.9872402,0.9756335,0.99017125,0.96960723,0.96775866,0.9707493,0.94734967,0.95975566,0.94517845,0.94375604,0.95676106,0.93053705,0.9507765,0.93964577,0.92461324,0.9211548,0.95531785
13,0.9990574,0.9983041,0.99436873,0.9928284,0.98863983,0.9790735,0.97983724,0.97507656,0.97466373,0.96432084,0.96168995,0.96272045,0.9449222,0.935134,0.9224753,0.9542496,0.9405749,0.931553,0.91490865,0.91631234
14,0.9994054,0.9975467,0.99436736,0.9935154,0.97861385,0.9884922,0.97355473,0.9787095,0.9755854,0.9755987,0.9522453,0.93144435,0.9383244,0.94111985,0.9496705,0.93360394,0.9552531,0.9276814,0.92064303,0.9464544
15,0.9994896,0.99755836,0.9968863,0.9941118,0.9923681,0.97767884,0.9665391,0.9660579,0.9546851,0.94981974,0.94290197,0.9513224,0.9502118,0.94685066,0.9407264,0.91134757,0.94545835,0.9147553,0.95505744,0.9182056
16,0.9993772,0.9934163,0.99672556,0.9888965,0.9885996,0.98052144,0.97895014,0.9627489,0.9815603,0.9719887,0.92879146,0.95817655,0.9285901,0.947445,0.94563955,0.9250939,0.94871485,0.9214572,0.94052595,0.9228733
17,0.9990816,0.9977226,0.99428797,0.9901722,0.98362684,0.9865734,0.9773325,0.97370887,0.95979285,0.93635434,0.9349041,0.9605767,0.9486238,0.95579636,0.9437007,0.9080436,0.93991715,0.940161,0.92698085,0.94691974
18,0.9993076,0.9984604,0.9931359,0.98100203,0.9890658,0.9828134,0.9746137,0.9462877,0.96679646,0.96508074,0.9557917,0.938535,0.94731456,0.9618289,0.9392071,0.9374057,0.9486449,0.9442607,0.88255984,0.9562933
19,0.9993601,0.99710184,0.9939924,0.99147695,0.9903371,0.97374576,0.95512307,0.9636881,0.9551311,0.93585074,0.93743014,0.9527313,0.94533855,0.9501452,0.9542471,0.9369131,0.9228119,0.92181885,0.9185297,0.90327674
20,0.9993844,0.9964446,0.9925162,0.99667186,0.9882873,0.9813821,0.97261584,0.97067606,0.95741504,0.9634193,0.95609754,0.9528808,0.94168514,0.93636054,0.9413607,0.93820184,0.9378486,0.93257934,0.93218434,0.9288448
21,0.9993013,0.9980916,0.9957674,0.9865542,0.97795075,0.9814494,0.9823883,0.9748311,0.9635367,0.96206534,0.9448647,0.94780034,0.9405131,0.9399322,0.92494303,0.9346931,0.91956353,0.9405616,0.94682235,0.91634464
22,0.99948454,0.9951862,0.99313855,0.9930232,0.9930065,0.9873952,0.98764,0.97480726,0.9691319,0.9606783,0.95579743,0.93845373,0.9350106,0.95815456,0.9490629,0.9279889,0.9250125,0.9411651,0.9414169,0.9252248
23,0.9992997,0.9979012,0.9947718,0.9945445,0.99115753,0.9872349,0.9751851,0.96924543,0.9727301,0.9709616,0.9429804,0.9472568,0.961012,0.93801194,0.9317244,0.92444336,0.92440045,0.95464873,0.881773,0.9217273
24,0.9991962,0.99498844,0.9853945,0.9920855,0.9918785,0.9788262,0.9701851,0.9740373,0.970885,0.97553456,0.97079414,0.9445455,0.9466978,0.93833447,0.9501459,0.91566086,0.9461591,0.91428256,0.90151346,0.92337024
25,0.9993938,0.99802995,0.9948337,0.98932415,0.99079496,0.9752364,0.9679298,0.98312813,0.965772,0.9587296,0.9645792,0.95929575,0.96720845,0.93780035,0.94506466,0.9313301,0.94867504,0.91030216,0.91794896,0.92400247
26,0.9994703,0.995805,0.99350053,0.99332166,0.9894476,0.976888,0.9795164,0.9630564,0.9694841,0.97008497,0.96402264,0.94570446,0.95359427,0.93910587,0.9358277,0.92923474,0.9509823,0.9294158,0.91579455,0.93745697
27,0.9992784,0.9973988,0.99479485,0.99163085,0.9894797,0.9797215,0.9856892,0.97472245,0.94251114,0.9622389,0.95313364,0.9566609,0.9411894,0.9378252,0.91017497,0.9549033,0.9135463,0.9305014,0.95065385,0.919258
28,0.99922454,0.9956651,0.99349254,0.98594,0.9910699,0.98425317,0.9712636,0.97390175,0.968188,0.9501809,0.9607498,0.9536597,0.9444144,0.9371639,0.9050272,0.92287165,0.9144038,0.92301494,0.91022784,0.90339506
29,0.99936384,0.9967692,0.98385817,0.9863142,0.98929024,0.98623085,0.9772828,0.9771163,0.9712834,0.967137,0.96296066,0.95433384,0.95035905,0.95817107,0.93053204,0.914237,0.9498671,0.9407855,0.9395595,0.9270951
