,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,0.9960952,0.99450606,0.99572825,0.98739403,0.9887,0.97434205,0.9894854,0.9806329,0.9827324,0.9704254,0.9842543,0.97525203,0.9801385,0.966721,0.9813704,0.9776417,0.95851666,0.96004003,0.9794353
1,1.002093,0.9975958,0.9951413,0.9961729,0.99161816,0.9858994,0.98922265,0.9797696,0.9767686,0.97405344,0.98050475,0.9783169,0.97240627,0.97657543,0.9767055,0.96399295,0.95536965,0.9583157,0.9705699
2,0.9952744,0.992763,0.9907918,0.9929264,0.9803645,0.98820734,0.9886049,0.9800373,0.9837801,0.97869486,0.9729736,0.97565234,0.9724766,0.96582645,0.9648838,0.9482076,0.9706466,0.9536087,0.9622474
3,0.99338686,0.9992013,0.99639463,0.9949007,0.9927384,0.99281853,0.9798564,0.9884822,0.9842056,0.97859746,0.9803908,0.9804916,0.96900994,0.98859787,0.96926975,0.9730441,0.9769283,0.986661,0.9582402
4,0.99567366,0.9932981,0.97922504,0.98810375,0.9896262,0.98997754,0.9868715,0.9786465,0.98483455,0.9696642,0.979731,0.97244936,0.97474486,0.97237283,0.97754383,0.9523355,0.9797798,0.9688144,0.9756497
5,0.9949321,0.9916763,0.99502003,0.99242085,0.98462087,0.978242,0.9843329,0.98035884,0.9796235,0.9746608,0.98157644,0.97485864,0.9656556,0.98108065,0.9805363,0.9670961,0.9768397,0.9703535,0.94484794
6,0.99505866,0.99773264,0.98448855,0.98297757,0.9820414,0.9911481,0.971797,0.9771704,0.97075194,0.98052007,0.959138,0.9779354,0.976334,0.9697006,0.979956,0.9732442,0.96695817,0.9733718,0.9641409
7,0.99797267,0.9977544,0.99087787,0.99570334,0.98348045,0.9867551,0.9866115,0.9720733,0.9810502,0.976903,0.9617498,0.9835204,0.9883642,0.9875553,0.9647652,0.9750043,0.9694499,0.9773018,0.9606799
8,0.9982166,0.9953278,0.9912754,0.98842824,0.9944415,0.9807996,0.98560387,0.9840791,0.984395,0.9711838,0.9825325,0.97488666,0.9722816,0.9693484,0.97174364,0.96301043,0.9833442,0.9697122,0.9495112
9,0.9978379,0.99597234,0.98934764,0.9918289,0.9839651,0.98519653,0.98417157,0.974972,0.98031807,0.9875126,0.9847541,0.9758991,0.9718691,0.9658749,0.9761424,0.9824616,0.9780102,0.96554685,0.9675747
10,0.9939544,0.99563247,0.9913748,0.992946,0.98666734,0.9911791,0.986998,0.9862427,0.97895527,0.97644466,0.98505527,0.98041373,0.98412174,0.97111994,0.9790216,0.95961595,0.9702783,0.95272684,0.962057
11,0.99569523,0.9927452,0.99325204,0.988788,0.9883268,0.9867551,0.9855487,0.9885221,0.98216474,0.98389965,0.9865759,0.96799207,0.97520775,0.9651029,0.9748723,0.9568027,0.9667117,0.9709744,0.96862423
12,0.9967189,0.99699694,0.98850465,0.9945868,0.9847908,0.9956283,0.9874089,0.97439957,0.9837061,0.98495734,0.97396135,0.97421134,0.98265153,0.97051436,0.9711849,0.9809232,0.9817294,0.9779461,0.9491929
13,0.9982408,0.99778605,0.99545574,0.9925375,0.9923666,0.98790073,0.9816953,0.9822896,0.98353404,0.9801157,0.978965,0.97814935,0.95222634,0.9915105,0.9655263,0.95966285,0.968618,0.973216,0.96366864
14,0.99441624,0.99746674,0.9938978,0.9957601,0.9935792,0.98103034,0.9786849,0.98614323,0.9867551,0.9758468,0.97598773,0.97991306,0.9785646,0.9729273,0.9661617,0.9748807,0.96744084,0.9406552,0.96170723
15,0.9992246,0.9957959,0.99373436,0.9925922,0.96875113,0.99005646,0.98795384,0.98364025,0.9809438,0.981695,0.969429,0.98797923,0.9873246,0.9817148,0.9702432,0.9574146,0.9742471,0.977114,0.97349167
16,0.98894775,0.99627274,0.9965273,0.9915196,0.99079466,0.9889323,0.9803103,0.96742845,0.9819969,0.98386556,0.98308724,0.9812335,0.9697571,0.9807807,0.94652194,0.96796745,0.979844,0.9764934,0.9701328
17,0.9988675,0.9942334,0.9886163,0.99150133,0.980412,0.9797415,0.9896151,0.9860953,0.9809883,0.98242056,0.9864977,0.9773578,0.98284864,0.9721541,0.9655008,0.974292,0.95830643,0.95503044,0.96877384
18,0.9975873,0.99646574,0.9964432,0.98734915,0.9775045,0.984667,0.9857049,0.982828,0.98424816,0.98565763,0.9534262,0.97711915,0.972912,0.9780998,0.97495365,0.9653493,0.9728301,0.9794491,0.9749147
19,0.9962603,0.9920547,0.9909762,0.9909007,0.99354774,0.9801861,0.98810154,0.9832167,0.9801585,0.96756035,0.97805005,0.9879776,0.97326285,0.9843065,0.98397833,0.96296096,0.9726643,0.97148603,0.9715797
20,0.99761045,0.9909158,0.9938335,0.9826404,0.98966664,0.99045855,0.98299533,0.97389483,0.9793409,0.98161185,0.98033744,0.966471,0.97055775,0.9728367,0.96979564,0.96684647,0.96418476,0.98095703,0.9730015
21,0.99880534,0.99496096,0.9869652,0.99339074,0.9899704,0.9857604,0.9840976,0.97635543,0.9784069,0.9788646,0.9801462,0.9713802,0.97739124,0.97541684,0.9726464,0.97558594,0.9699166,0.961137,0.96608293
22,0.99762475,0.9971671,0.9954339,0.9902646,0.9887612,0.99016577,0.9802729,0.9851608,0.9857725,0.9771078,0.96115494,0.9824025,0.9621826,0.96594244,0.976026,0.9788849,0.96383953,0.9710848,0.96905196
23,0.9960228,0.99262094,0.98328507,0.99459946,0.9752111,0.9923112,0.98116255,0.9934523,0.99099237,0.98401964,0.97034454,0.97405654,0.96650547,0.97780305,0.9750947,0.9690268,0.9770577,0.9634254,0.9682385
