,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,0.99970776,0.998984,0.99738926,0.9962709,0.9902829,0.9958012,0.9860023,0.99483544,0.9929994,0.9905998,0.9866014,0.9813457,0.9855584,0.98631614,0.98244053,0.98078454,0.9788849,0.9736842,0.9764252,0.97815675
1,0.9996953,0.9990157,0.9962675,0.99540484,0.99082804,0.9916603,0.9938038,0.9780284,0.9890137,0.9876276,0.9874569,0.9853324,0.9753196,0.9817748,0.97818667,0.9842372,0.97947806,0.96279025,0.96385705,0.9637114
2,0.9996646,0.999409,0.9989424,0.9943147,0.99471223,0.99439174,0.99040127,0.99258924,0.9892465,0.99116135,0.9684128,0.98509985,0.9845795,0.9798571,0.974383,0.97576773,0.9791664,0.9792324,0.9599529,0.9659214
3,0.9997252,0.9985101,0.9978853,0.99506855,0.9971734,0.9914858,0.9933948,0.9957362,0.99134064,0.98409784,0.9901919,0.98770005,0.9773746,0.98007363,0.98678523,0.9868803,0.9707213,0.9731328,0.96559894,0.96304667
4,0.9997417,0.99899596,0.998614,0.9919206,0.9927654,0.99606377,0.9862658,0.99232376,0.9863134,0.98385936,0.9866407,0.98770255,0.98687524,0.98853225,0.9733076,0.96713614,0.9737725,0.9335288,0.97517127,0.9756869
5,0.9997289,0.99379134,0.9960596,0.9952861,0.994701,0.99570626,0.99456936,0.99208814,0.9845439,0.97178775,0.98195845,0.9825426,0.98315555,0.9858881,0.9729593,0.97221434,0.9871826,0.9842133,0.960827,0.9733418
6,0.9997317,0.9994354,0.99841624,0.9980171,0.995005,0.9883612,0.9956933,0.98703116,0.9895366,0.9925925,0.97220427,0.9865656,0.9826012,0.983692,0.9830304,0.97352356,0.9779232,0.9754279,0.96899706,0.91610575
7,0.99960506,0.99854314,0.99871254,0.9965613,0.99716043,0.99350303,0.9910696,0.9924752,0.991271,0.9888784,0.9810167,0.98589045,0.98146397,0.975524,0.98076177,0.96281385,0.97580564,0.9808873,0.96422505,0.9775998
8,0.9997047,0.99870694,0.9985674,0.997445,0.99495935,0.98852414,0.9900457,0.98795044,0.9917232,0.9823488,0.9840845,0.9880631,0.98280877,0.97923464,0.9778711,0.9737376,0.9738546,0.9664939,0.9708924,0.9718569
9,0.9996846,0.99849427,0.9977166,0.9979766,0.99698275,0.9876135,0.9940383,0.9934044,0.97866005,0.98714,0.9854027,0.9839034,0.9803321,0.9851267,0.98745763,0.9809319,0.97830325,0.97302026,0.9451852,0.9756459
10,0.9996373,0.9988937,0.9984174,0.99727225,0.9940294,0.99367875,0.9880157,0.9945005,0.98544765,0.9861765,0.9580978,0.9870631,0.98023665,0.98636824,0.9775637,0.98076904,0.9843909,0.96895313,0.98503506,0.97237664
11,0.9996296,0.99827284,0.998236,0.99538916,0.99620044,0.9953783,0.99178755,0.99525905,0.99267876,0.96004915,0.9868002,0.9804044,0.9734058,0.97890276,0.9701397,0.9763893,0.9750619,0.94649,0.97880244,0.9799296
