,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,1.0,1.0,1.0,0.99995327,0.9997728,0.99976724,0.9990103,0.9968322,0.99691296,0.99671173,0.9943938,0.9967059,0.9932667,0.9845712,0.9914857,0.9908408,0.97540283,0.9996762,0.99846554
1,1.0,1.0,0.9999944,0.9999989,0.9993892,0.9997946,0.998455,0.9985642,0.9980961,0.99597013,0.99808985,0.988201,0.9936596,0.99473804,0.988133,0.99922204,0.9928203,0.9950438,0.98712695
2,1.0,1.0,0.9999999,0.99996835,0.9998242,0.9991059,0.9988982,0.9966433,0.9968349,0.9943546,0.9963611,0.9905992,0.9943695,0.9967611,0.9981626,0.9983855,0.9942327,0.99645925,0.98028487
3,1.0,0.9999995,0.99999857,0.9999898,0.9999673,0.9990746,0.9900975,0.99845153,0.9996403,0.9959261,0.99757504,0.99358267,0.99184525,0.9796188,0.99509007,0.9971254,0.99002063,0.9857785,0.9992849
4,1.0,0.99999994,0.9999509,0.9999981,0.999527,0.9999328,0.9990107,0.99988204,0.9995309,0.9953161,0.991638,0.99587256,0.99835724,0.99715656,0.99365145,0.9919867,0.9956271,0.9839026,0.99913657
5,1.0,0.99999994,1.0,0.9999753,0.9995754,0.99956524,0.76516736,0.99798286,0.9977215,0.99989665,0.9845159,0.983886,0.9982734,0.99722224,0.95318234,0.9936737,0.9829886,0.9972248,0.972381
6,1.0,1.0,1.0,0.9991786,0.99983937,0.9997125,0.99960023,0.9976196,0.9923894,0.9986446,0.99925274,0.9738673,0.99419034,0.9952228,0.9997071,0.9774659,0.9919796,0.969157,0.9918505
7,1.0,1.0000001,0.9933169,0.9999998,0.99999183,0.9986733,0.99984753,0.9987953,0.9966874,0.9934051,0.9963448,0.9988384,0.99422437,0.99890316,0.99696547,0.99868536,0.9957191,0.9993236,0.9557409
8,0.99999994,0.99999994,1.0,0.99866736,0.9999466,0.9999083,0.9986123,0.9993424,0.9963225,0.9976585,0.9970558,0.9952718,0.9846234,0.99443924,0.97300565,0.9975871,0.9967274,0.9925716,0.9960488
9,1.0,0.99999994,0.99999774,1.0,0.999965,0.9978987,0.9969506,0.9945085,0.9914629,0.9950365,0.99835056,0.99658746,0.9952529,0.9985791,0.9862063,0.9858953,0.9924666,0.9953343,0.97219026
10,1.0,1.0,1.0,0.99999964,0.99956876,0.9981125,0.9992575,0.9942168,0.9973841,0.99873215,0.99894565,0.98349655,0.99790555,0.9894245,0.9982848,0.9757941,0.99615693,0.9855944,0.9920371
11,1.0000001,0.9999998,0.9998496,0.999894,0.9999864,0.99844867,0.9994638,0.9955511,0.99977064,0.99716604,0.99261403,0.9716031,0.9968015,0.9950732,0.99902934,0.9928412,0.997759,0.9925505,0.9839555
