,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,0.99999994,0.99988145,0.9988849,0.9923784,0.99544835,0.9961876,0.99839705,0.9808816,0.9891057,0.9999648,0.99597365,0.99381614,0.9975806,0.9965414,0.9974835,0.998482,0.9997939,0.9984606,0.9997385
1,0.99530673,0.9999998,0.9850215,0.9999052,0.9985294,0.9952755,0.9999249,0.99818105,0.95420563,0.9996506,0.9989765,0.9991741,0.99906665,0.99754983,0.97515714,0.9566747,0.99944836,0.9988399,0.99941474
2,1.0,0.99999356,0.9681463,0.99797475,0.9927552,0.9841724,0.99973536,0.9917304,0.99960244,0.99847853,0.9967692,0.996578,0.99885565,0.999893,0.99958956,0.999794,0.9991842,0.9996153,0.99950916
3,1.0,1.0,0.9998213,0.99945545,0.9710083,0.9833339,0.99469876,0.99337906,0.98481286,0.98337346,0.9955004,0.99795043,0.9951305,0.9967991,0.999797,0.9969311,0.99933404,0.99779874,0.99921197
4,0.9999999,0.9992213,1.0,0.9956668,0.9934609,0.984724,0.9967477,0.97546124,0.9894575,0.9982477,0.9909256,0.9969307,0.9997489,0.9985551,0.94803804,0.97680527,0.9919725,0.9984724,0.9998039
5,0.9933963,1.0,0.99792767,0.9979458,0.9925037,0.9992848,0.9999052,0.98582107,0.9997474,0.9868326,0.9990197,0.9996151,0.99942535,0.99983114,0.99420255,0.99893594,0.99531895,0.99926454,0.9993712
6,1.0,0.9997859,0.9983742,0.9952528,0.9995768,0.99959785,0.9893116,0.9999339,0.993776,0.9877384,0.9984595,0.9988782,0.98965156,0.9992418,0.99944353,0.9999936,0.99830544,0.95999646,0.9992318
7,0.9999999,1.0,0.99903417,0.99900025,0.953778,0.99140877,0.9963372,0.9942822,0.996994,0.9990154,0.9989049,0.9995627,0.99890673,0.9906876,0.9976148,0.99678576,0.99849236,0.9986798,0.99961245
8,0.9999998,0.99996847,0.9999982,0.990044,0.9991533,0.99496406,0.98753375,0.99991196,0.99506795,0.9995582,0.9976046,0.99900156,0.9989258,0.9972002,0.9998896,0.99929833,0.9976527,0.9993863,0.9988518
9,1.0,1.0,0.99931,0.9998277,0.9773438,0.99845886,0.984759,0.99851334,0.9996659,0.9998316,0.99900883,0.99861103,0.99934775,0.99689114,0.9973991,0.99960047,0.9985594,0.9974135,0.998161
10,0.99999994,0.99999946,0.9999959,0.9969846,0.9877123,0.9946002,0.9956281,0.9999431,0.99917173,0.9988684,0.9997209,0.9999677,0.99902946,0.99984956,0.99962574,0.99676245,0.9992078,0.99894965,0.99724054
11,1.0000001,1.0,0.999375,0.99759114,0.9272111,0.99725664,0.999094,0.9847558,0.9997379,0.9995953,0.99984723,0.9976342,0.9817208,0.999997,0.99821246,0.99721193,0.9997422,0.99881667,0.99931896
12,0.9999999,0.997396,0.970762,0.98837817,0.87955433,0.99964625,0.98885494,0.998582,0.99765646,0.9975663,0.995707,0.99922603,0.99903476,0.99883616,0.9997533,0.9983747,0.9982443,0.99800664,0.9991811
13,0.99999994,0.999999,0.99855065,0.99248487,0.9988509,0.99327517,0.99951184,0.9856205,0.9592651,0.9929098,0.9998638,0.9952208,0.99958724,0.9903586,0.9834494,0.9999219,0.9999432,0.9912171,0.99964774
14,1.0,1.0,0.9999958,0.99986875,0.9772699,0.9431495,0.9555762,0.99968815,0.99866855,0.999569,0.9981124,0.9917502,0.9988955,0.9988527,0.9995671,0.999477,0.99945354,0.9977555,0.99773073
15,1.0,0.99836224,0.9969499,0.99979496,0.99880695,0.9901841,0.99653405,0.99720395,0.9974777,0.99852026,0.99555033,0.9807936,0.99943036,0.9981875,0.9968828,0.99888855,0.99811935,0.99858433,0.9989096
16,1.0,0.9994834,0.99735594,0.99565446,0.99773175,0.99407905,0.99354255,0.9933198,0.9973215,0.9990892,0.9968203,0.99658114,0.99748164,0.9971336,0.99990445,0.9993895,0.99954116,0.99918145,0.999706
17,1.0,1.0,0.99312997,0.9872217,0.9961311,0.9974256,0.9874576,0.99924046,0.99920857,0.9997824,0.99915653,0.99930614,0.9980582,0.99595857,0.9992026,0.99790406,0.99963117,0.9974503,0.9970447
18,1.0,1.0,0.999202,0.9998763,0.9962094,0.99604857,0.99975777,0.99445903,0.99402773,0.9983647,0.9995081,0.9990606,0.9998669,0.9958651,0.9967599,0.9971358,0.9997218,0.99970067,0.994397
19,1.0,0.9998934,0.99983007,0.99687195,0.98915625,0.9926711,0.98978573,0.9943769,0.9986763,0.9681464,0.9955335,0.9984986,0.99929684,0.9998931,0.9710072,0.9990812,0.999203,0.9988955,0.9994494
20,1.0,1.0,0.97597015,0.99918747,0.9888322,0.9972783,0.9952054,0.99838555,0.9993086,0.9984513,0.9991579,0.9738767,0.99949217,0.9988706,0.99976665,0.99823725,0.9996229,0.99608773,0.9994527
21,1.0,0.99999905,0.99671125,0.98955137,0.9875118,0.99768656,0.9999447,0.9928487,0.999945,0.9991391,0.99989206,0.9778175,0.9994779,0.99963874,0.9019557,0.99925476,0.99920464,0.99884725,0.99962884
22,0.99997145,1.0,0.9999999,0.9997419,0.97936696,0.9952981,0.99828684,0.99797577,0.99964696,0.99556774,0.999002,0.9798283,0.998477,0.99812186,0.99719864,0.9994667,0.9790375,0.9999673,0.99923766
23,0.99999994,0.99998575,0.9998784,0.9904906,0.9984799,0.9902517,0.99798954,0.9969022,0.99500597,0.97088796,0.9988437,0.99915695,0.99915224,0.99676055,0.99617785,0.99496126,0.99847007,0.99964774,0.9111018
24,1.0,1.0,1.0,0.9987861,0.99503666,0.99038255,0.99487907,0.9989728,0.99075305,0.9979132,0.99628544,0.99979085,0.9973034,0.99828833,0.9971295,0.99803025,0.99838746,0.99889904,0.99968654
25,0.99999994,0.9999752,0.9977155,0.9970645,0.98703235,0.9981871,0.99984175,0.9687974,0.998957,0.9984667,0.9970443,0.9956284,0.9967259,0.99862546,0.98183215,0.9959995,0.9987173,0.99849397,0.99963665
26,0.99929845,1.0,0.99992454,0.99782264,0.99879843,0.9570583,0.99954015,0.9994271,0.9996816,0.9995048,0.9980202,0.9984858,0.9997853,0.99929005,0.9998759,0.9998773,0.9972872,0.9965202,0.998628
27,1.0,0.9999996,0.9992281,0.99663496,0.9909019,0.99884903,0.9998405,0.9997851,0.99846256,0.99929214,0.99344236,0.99493945,0.99985945,0.99924266,0.99955153,0.9959499,0.999444,0.98866963,0.9994745
28,1.0,1.0000001,0.9999139,0.99698037,0.9816769,0.9991398,0.9987296,0.9832208,0.9812649,0.9895893,0.9968264,0.9994812,0.9992561,0.99871475,0.99742067,0.9946686,0.9956067,0.9988529,0.99971753
29,1.0,1.0000001,0.991994,0.9987632,0.9937372,0.96152884,0.996404,0.99972206,0.99712056,0.99759173,0.99809676,0.99922955,0.98784786,0.9987211,0.99920005,0.97768277,0.9850023,0.9988817,0.99909675
