,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,1.0,1.0,0.9997919,0.99951786,0.993765,0.99737173,0.96033484,0.9988593,0.99507934,0.9886077,0.9872501,0.999777,0.99927914,0.8642222,0.99779606,0.99890304,0.9986256,0.99916565,0.9988393,0.9995845
1,1.0000001,0.9999999,0.9999998,0.9999999,0.9956802,0.9956746,0.9854391,0.99818707,0.97612774,0.9998611,0.99088514,0.9992254,0.99906296,0.9991298,0.99943227,0.99855435,0.99854773,0.97571194,0.998046,0.999174
2,1.0,1.0,0.99999994,0.9999999,0.9914014,0.9923709,0.99960023,0.9993297,0.99536157,0.998566,0.99856144,0.9753247,0.99200886,0.99698067,0.9987307,0.99893254,0.99838436,0.9890426,0.9969101,0.99951124
3,1.0,1.0,0.99999905,0.999224,0.996929,0.98608726,0.984322,0.99956006,0.9968141,0.9870037,0.9978741,0.9999838,0.99977916,0.9696447,0.86400336,0.9984453,0.9953218,0.99979854,0.9998911,0.99928176
4,0.99999994,1.0,0.99838406,0.99058187,0.9992256,0.9986144,0.9961447,0.971285,0.9934063,0.9999444,0.9958897,0.9971573,0.9993868,0.9906777,0.99819297,0.998008,0.99934363,0.9987707,0.9984131,0.9996823
5,1.0,1.0,0.99999994,0.9999964,0.99781454,0.99714345,0.9993928,0.998532,0.9988973,0.9989892,0.9995771,0.9996071,0.9996077,0.98371947,0.9987023,0.9992666,0.9986965,0.9978769,0.9988546,0.9990562
6,1.0,1.0,0.99625427,0.9966216,0.9913042,0.99775773,0.99697274,0.9823863,0.9980725,0.9897319,0.9987741,0.99992776,0.99937284,0.9990667,0.9983914,0.9983387,0.999927,0.9987556,0.9993247,0.9991399
7,1.0,0.9999999,1.0,0.9922451,0.9971018,0.99979466,0.9977155,0.9983379,0.9987492,0.9997777,0.9992117,0.99779063,0.99809545,0.9890078,0.998766,0.9652829,0.9869568,0.9995601,0.999625,0.998349
8,1.0,1.0,1.0,0.9996147,0.99998873,0.9886859,0.9952987,0.984344,0.9793374,0.9993315,0.9974039,0.99963003,0.9993211,0.9981804,0.99168015,0.999598,0.99925816,0.9986587,0.9991813,0.9997773
9,0.9999999,0.9999999,0.9998856,0.9999319,0.97824335,0.9999494,0.9998416,0.99562037,0.9999593,0.9907538,0.99959874,0.9997255,0.9985109,0.9971077,0.98364407,0.99929065,0.99816847,0.99899703,0.99980545,0.99958104
